B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
9.348780e+002	2.680000e+004		6.895780e+002	2.647667e+004		5.335280e+002	9.406667e+003		2.900280e+002	1.570333e+004		
9.338780e+002	2.644000e+004		6.895280e+002	2.810333e+004		5.334780e+002	9.851111e+003		2.899780e+002	1.601000e+004		
9.328780e+002	2.590000e+004		6.894780e+002	2.988667e+004		5.334280e+002	1.023333e+004		2.899280e+002	1.647333e+004		
9.318780e+002	2.631000e+004		6.894280e+002	3.183000e+004		5.333780e+002	1.035333e+004		2.898780e+002	1.700667e+004		
9.308780e+002	2.616000e+004		6.893780e+002	3.315667e+004		5.333280e+002	1.045333e+004		2.898280e+002	1.731000e+004		
9.298780e+002	2.566000e+004		6.893280e+002	3.515667e+004		5.332780e+002	1.094667e+004		2.897780e+002	1.731333e+004		
9.288780e+002	2.602000e+004		6.892780e+002	3.682333e+004		5.332280e+002	1.077778e+004		2.897280e+002	1.759000e+004		
9.278780e+002	2.618000e+004		6.892280e+002	3.847333e+004		5.331780e+002	1.121333e+004		2.896780e+002	1.740000e+004		
9.268780e+002	2.616000e+004		6.891780e+002	4.133667e+004		5.331280e+002	1.142889e+004		2.896280e+002	1.672000e+004		
9.258780e+002	2.564000e+004		6.891280e+002	4.276333e+004		5.330780e+002	1.148667e+004		2.895780e+002	1.622000e+004		
9.248780e+002	2.622000e+004		6.890780e+002	4.446333e+004		5.330280e+002	1.156444e+004		2.895280e+002	1.593333e+004		
9.238780e+002	2.604000e+004		6.890280e+002	4.666000e+004		5.329780e+002	1.183778e+004		2.894780e+002	1.527000e+004		
9.228780e+002	2.634000e+004		6.889780e+002	4.783333e+004		5.329280e+002	1.197556e+004		2.894280e+002	1.443000e+004		
9.218780e+002	2.591000e+004		6.889280e+002	4.923000e+004		5.328780e+002	1.183556e+004		2.893780e+002	1.370667e+004		
9.208780e+002	2.618000e+004		6.888780e+002	5.120667e+004		5.328280e+002	1.160444e+004		2.893280e+002	1.286333e+004		
9.198780e+002	2.635000e+004		6.888280e+002	5.275000e+004		5.327780e+002	1.156222e+004		2.892780e+002	1.184333e+004		
9.188780e+002	2.673000e+004		6.887780e+002	5.399333e+004		5.327280e+002	1.170444e+004		2.892280e+002	1.109333e+004		
9.178780e+002	2.674000e+004		6.887280e+002	5.448333e+004		5.326780e+002	1.154444e+004		2.891780e+002	1.049667e+004		
9.168780e+002	2.745000e+004		6.886780e+002	5.559000e+004		5.326280e+002	1.141111e+004		2.891280e+002	9.586667e+003		
9.158780e+002	2.675000e+004		6.886280e+002	5.582333e+004		5.325780e+002	1.115778e+004		2.890780e+002	8.706667e+003		
9.148780e+002	2.731000e+004		6.885780e+002	5.653000e+004		5.325280e+002	1.130444e+004		2.890280e+002	8.156667e+003		
9.138780e+002	2.648000e+004		6.885280e+002	5.595667e+004		5.324780e+002	1.132222e+004		2.889780e+002	7.490000e+003		
9.128780e+002	2.735000e+004		6.884780e+002	5.628667e+004		5.324280e+002	1.089556e+004		2.889280e+002	7.223333e+003		
9.118780e+002	2.691000e+004		6.884280e+002	5.543667e+004		5.323780e+002	1.078889e+004		2.888780e+002	6.506667e+003		
9.108780e+002	2.646000e+004		6.883780e+002	5.501333e+004		5.323280e+002	1.045778e+004		2.888280e+002	5.843333e+003		
9.098780e+002	2.693000e+004		6.883280e+002	5.450333e+004		5.322780e+002	1.031556e+004		2.887780e+002	5.833333e+003		
9.088780e+002	2.671000e+004		6.882780e+002	5.325667e+004		5.322280e+002	1.006000e+004		2.887280e+002	5.263333e+003		
9.078780e+002	2.706000e+004		6.882280e+002	5.187000e+004		5.321780e+002	1.001333e+004		2.886780e+002	4.986667e+003		
9.068780e+002	2.675000e+004		6.881780e+002	5.064667e+004		5.321280e+002	1.002444e+004		2.886280e+002	4.943333e+003		
9.058780e+002	2.703000e+004		6.881280e+002	4.906000e+004		5.320780e+002	9.580000e+003		2.885780e+002	4.626667e+003		
9.048780e+002	2.640000e+004		6.880780e+002	4.685667e+004		5.320280e+002	9.277778e+003		2.885280e+002	4.443333e+003		
9.038780e+002	2.630000e+004		6.880280e+002	4.415333e+004		5.319780e+002	9.008889e+003		2.884780e+002	4.270000e+003		
9.028780e+002	2.659000e+004		6.879780e+002	4.233667e+004		5.319280e+002	8.824444e+003		2.884280e+002	4.110000e+003		
9.018780e+002	2.713000e+004		6.879280e+002	4.049000e+004		5.318780e+002	8.655556e+003		2.883780e+002	4.116667e+003		
9.008780e+002	2.691000e+004		6.878780e+002	3.818333e+004		5.318280e+002	8.126667e+003		2.883280e+002	4.006667e+003		
8.998780e+002	2.692000e+004		6.878280e+002	3.586333e+004		5.317780e+002	8.000000e+003		2.882780e+002	3.930000e+003		
8.988780e+002	2.744000e+004		6.877780e+002	3.338333e+004		5.317280e+002	7.711111e+003		2.882280e+002	3.863333e+003		
8.978780e+002	2.719000e+004		6.877280e+002	3.119000e+004		5.316780e+002	7.577778e+003		2.881780e+002	3.873333e+003		
8.968780e+002	2.732000e+004		6.876780e+002	2.912667e+004		5.316280e+002	7.404444e+003		2.881280e+002	4.030000e+003		
8.958780e+002	2.649000e+004		6.876280e+002	2.754667e+004		5.315780e+002	7.106667e+003		2.880780e+002	4.056667e+003		
8.948780e+002	2.777000e+004		6.875780e+002	2.508333e+004		5.315280e+002	6.782222e+003		2.880280e+002	3.976667e+003		
8.938780e+002	2.785000e+004		6.875280e+002	2.324333e+004		5.314780e+002	6.680000e+003		2.879780e+002	3.863333e+003		
8.928780e+002	2.687000e+004		6.874780e+002	2.127000e+004		5.314280e+002	6.471111e+003		2.879280e+002	4.050000e+003		
8.918780e+002	2.741000e+004		6.874280e+002	1.960667e+004		5.313780e+002	6.366667e+003		2.878780e+002	4.003333e+003		
